Country / territory of asylum/residence,Origin,Year,Month,Value
Germany,Syrian Arab Rep.,2016,March,30856
Germany,Syrian Arab Rep.,2016,April,28561
Germany,Syrian Arab Rep.,2016,May,23676
Germany,Syrian Arab Rep.,2016,June,26454
Germany,Syrian Arab Rep.,2016,July,23979
Germany,Syrian Arab Rep.,2016,August,27315
Germany,Syrian Arab Rep.,2016,September,23101
Germany,Syrian Arab Rep.,2016,October,6832
Germany,Syrian Arab Rep.,2016,November,5038
Germany,Syrian Arab Rep.,2016,December,3315
Germany,Syrian Arab Rep.,2017,January,2675
Germany,Syrian Arab Rep.,2017,February,3220
Germany,Syrian Arab Rep.,2017,March,3898
Germany,Syrian Arab Rep.,2017,April,2704
Germany,Syrian Arab Rep.,2017,May,3888
Germany,Syrian Arab Rep.,2017,June,3135
Germany,Syrian Arab Rep.,2017,July,3841
Germany,Syrian Arab Rep.,2017,August,4079
Germany,Syrian Arab Rep.,2017,September,3121
Germany,Syrian Arab Rep.,2017,October,3331
Germany,Syrian Arab Rep.,2017,November,3918
Germany,Syrian Arab Rep.,2017,December,3018
Germany,Syrian Arab Rep.,2018,January,2450
Germany,Syrian Arab Rep.,2018,February,2206
Germany,Syrian Arab Rep.,2018,March,2039
Germany,Syrian Arab Rep.,2018,April,2610
Germany,Syrian Arab Rep.,2018,May,2641
Germany,Syrian Arab Rep.,2018,June,2865
Germany,Syrian Arab Rep.,2018,July,3634
Germany,Syrian Arab Rep.,2018,August,3222
Germany,Syrian Arab Rep.,2018,September,2696
Germany,Syrian Arab Rep.,2018,October,3143
Italy,Colombia,2008,February,5
Italy,Colombia,2008,March,5
Italy,Colombia,2008,April,6
Italy,Colombia,2008,May,4
Italy,Colombia,2008,June,1
Italy,Colombia,2008,July,6
Italy,Colombia,2008,August,15
Italy,Colombia,2008,September,6
Italy,Colombia,2008,October,7
Italy,Colombia,2008,November,6
Italy,Colombia,2008,December,1
Italy,Colombia,2009,February,5
Italy,Colombia,2009,May,5
Italy,Colombia,2009,June,5
Italy,Colombia,2009,July,5
Italy,Colombia,2009,August,5
Italy,Colombia,2009,October,5
Italy,Colombia,2009,December,5
Italy,Colombia,2010,January,2
Italy,Colombia,2010,February,5
Italy,Colombia,2010,March,4
Italy,Colombia,2010,April,8
Italy,Colombia,2010,May,5
Italy,Colombia,2010,June,4
Italy,Colombia,2010,July,1
Italy,Colombia,2010,August,5
Italy,Colombia,2010,September,6
Italy,Colombia,2010,October,8
Italy,Colombia,2010,November,9
Italy,Colombia,2010,December,9
Italy,Colombia,2011,January,3
Italy,Colombia,2011,February,7
Italy,Colombia,2011,March,4
Italy,Colombia,2011,April,1
Italy,Colombia,2011,May,2
Italy,Colombia,2011,June,1
Italy,Colombia,2011,July,1
Italy,Colombia,2011,September,5
Italy,Colombia,2011,October,10
Italy,Colombia,2011,November,1
Italy,Colombia,2011,December,1
Italy,Colombia,2012,January,9
Italy,Colombia,2012,February,4
Italy,Colombia,2012,March,4
Italy,Colombia,2012,April,3
Italy,Colombia,2012,May,3
Italy,Colombia,2012,June,3
Italy,Colombia,2012,July,6
Italy,Colombia,2012,September,3
Italy,Colombia,2012,October,3
Italy,Colombia,2012,November,4
Italy,Colombia,2012,December,2
Italy,Colombia,2013,January,4
Italy,Colombia,2013,February,4
Italy,Colombia,2013,March,4
Italy,Colombia,2013,April,5
Italy,Colombia,2013,May,5
Italy,Colombia,2013,June,8
Italy,Colombia,2013,July,4
Italy,Colombia,2013,August,1
Italy,Colombia,2013,September,5
Italy,Colombia,2013,October,6
Italy,Colombia,2013,November,1
Italy,Colombia,2013,December,5
Italy,Colombia,2014,January,7
Italy,Colombia,2014,February,10
Italy,Colombia,2014,March,2
Italy,Colombia,2014,April,3
Italy,Colombia,2014,May,8
Italy,Colombia,2014,June,3
Italy,Colombia,2014,July,7
Italy,Colombia,2014,August,7
Italy,Colombia,2014,September,5
Italy,Colombia,2014,October,7
Italy,Colombia,2014,November,9
Italy,Colombia,2015,January,5
Italy,Colombia,2015,March,3
Italy,Colombia,2015,April,8
Italy,Colombia,2015,May,6
Italy,Colombia,2015,June,7
Italy,Colombia,2015,July,2
Italy,Colombia,2015,August,4
Italy,Colombia,2015,September,1
Italy,Colombia,2015,October,1
Italy,Colombia,2015,November,4
Italy,Colombia,2016,January,6
Italy,Colombia,2016,February,6
Italy,Colombia,2016,March,4
Italy,Colombia,2016,April,6
Italy,Colombia,2016,May,12
Italy,Colombia,2016,June,5
Italy,Colombia,2016,July,12
Italy,Colombia,2016,August,4
Italy,Colombia,2016,September,7
Italy,Colombia,2016,October,16
Italy,Colombia,2016,November,9
Italy,Colombia,2016,December,2
Italy,Colombia,2017,January,15
Italy,Colombia,2017,February,16
Italy,Colombia,2017,March,21
Italy,Colombia,2017,April,9
Italy,Colombia,2017,May,14
Italy,Colombia,2017,June,21
Italy,Colombia,2017,July,16
Italy,Colombia,2017,August,10
Italy,Colombia,2017,September,15
Italy,Colombia,2017,October,19
Italy,Colombia,2017,November,34
Italy,Colombia,2017,December,20
Italy,Colombia,2018,January,20
Italy,Colombia,2018,February,40
Italy,Colombia,2018,March,50
Italy,Colombia,2018,April,30
Italy,Colombia,2018,May,50
Italy,Colombia,2018,June,40
Italy,Colombia,2018,July,45
Italy,Colombia,2018,August,30
Italy,El Salvador,2008,January,1
Italy,El Salvador,2008,May,2
Italy,El Salvador,2008,June,2
Italy,El Salvador,2008,July,3
Italy,El Salvador,2008,August,1
Italy,El Salvador,2009,June,5
Italy,El Salvador,2009,August,10
Italy,El Salvador,2010,February,3
Italy,El Salvador,2010,March,6
Italy,El Salvador,2010,April,7
Italy,El Salvador,2010,May,1
Italy,El Salvador,2010,June,1
Italy,El Salvador,2010,July,1
Italy,El Salvador,2010,September,12
Italy,El Salvador,2010,October,1
Italy,El Salvador,2010,November,10
Italy,El Salvador,2010,December,2
Italy,El Salvador,2011,March,1
Italy,El Salvador,2011,April,1
Italy,El Salvador,2011,May,3
Italy,El Salvador,2011,June,4
Italy,El Salvador,2011,December,1
Italy,El Salvador,2012,January,1
Italy,El Salvador,2012,February,1
Italy,El Salvador,2012,March,1
Italy,El Salvador,2012,April,4
Italy,El Salvador,2012,May,6
Italy,El Salvador,2012,July,4
Italy,El Salvador,2012,August,3
Italy,El Salvador,2012,September,4
Italy,El Salvador,2012,October,5
Italy,El Salvador,2012,November,6
Italy,El Salvador,2013,January,3
Italy,El Salvador,2013,February,9
Italy,El Salvador,2013,March,1
Italy,El Salvador,2013,April,5
Italy,El Salvador,2013,May,8
Italy,El Salvador,2013,July,3
Italy,El Salvador,2013,August,7
Italy,El Salvador,2013,September,3
Italy,El Salvador,2013,October,2
Italy,El Salvador,2013,November,2
Italy,El Salvador,2013,December,1
Italy,El Salvador,2014,January,5
Italy,El Salvador,2014,February,4
Italy,El Salvador,2014,March,14
Italy,El Salvador,2014,April,9
Italy,El Salvador,2014,May,5
Italy,El Salvador,2014,June,12
Italy,El Salvador,2014,July,15
Italy,El Salvador,2014,August,8
Italy,El Salvador,2014,September,7
Italy,El Salvador,2014,October,6
Italy,El Salvador,2014,November,13
Italy,El Salvador,2014,December,7
Italy,El Salvador,2015,January,11
Italy,El Salvador,2015,February,9
Italy,El Salvador,2015,March,9
Italy,El Salvador,2015,April,12
Italy,El Salvador,2015,May,13
Italy,El Salvador,2015,June,14
Italy,El Salvador,2015,July,21
Italy,El Salvador,2015,August,6
Italy,El Salvador,2015,September,22
Italy,El Salvador,2015,October,37
Italy,El Salvador,2015,November,32
Italy,El Salvador,2015,December,23
Italy,El Salvador,2016,January,35
Italy,El Salvador,2016,February,43
Italy,El Salvador,2016,March,88
Italy,El Salvador,2016,April,87
Italy,El Salvador,2016,May,93
Italy,El Salvador,2016,June,90
Italy,El Salvador,2016,July,175
Italy,El Salvador,2016,August,67
Italy,El Salvador,2016,September,63
Italy,El Salvador,2016,October,94
Italy,El Salvador,2016,November,124
Italy,El Salvador,2016,December,101
Italy,El Salvador,2017,January,88
Italy,El Salvador,2017,February,86
Italy,El Salvador,2017,March,121
Italy,El Salvador,2017,April,72
Italy,El Salvador,2017,May,128
Italy,El Salvador,2017,June,108
Italy,El Salvador,2017,July,88
Italy,El Salvador,2017,August,90
Italy,El Salvador,2017,September,155
Italy,El Salvador,2017,October,153
Italy,El Salvador,2017,November,158
Italy,El Salvador,2017,December,120
Italy,El Salvador,2018,January,130
Italy,El Salvador,2018,February,130
Italy,El Salvador,2018,March,155
Italy,El Salvador,2018,April,115
Italy,El Salvador,2018,May,180
Italy,El Salvador,2018,June,155
Italy,El Salvador,2018,July,185
Italy,El Salvador,2018,August,130
Italy,Sudan,2008,January,57
Italy,Sudan,2008,February,32
Italy,Sudan,2008,March,46
Italy,Sudan,2008,April,13
Italy,Sudan,2008,May,24
Italy,Sudan,2008,June,20
Italy,Sudan,2008,July,55
Italy,Sudan,2008,August,71
Italy,Sudan,2008,September,56
Italy,Sudan,2008,October,83
Italy,Sudan,2008,November,85
Italy,Sudan,2008,December,58
Italy,Sudan,2009,January,10
Italy,Sudan,2009,February,5
Italy,Sudan,2009,March,10
Italy,Sudan,2009,April,5
Italy,Sudan,2009,May,10
Italy,Sudan,2009,June,10
Italy,Sudan,2009,July,5
Italy,Sudan,2009,September,10
Italy,Sudan,2009,October,5
Italy,Sudan,2009,November,10
Italy,Sudan,2009,December,5
Italy,Sudan,2010,January,8
Italy,Sudan,2010,February,3
Italy,Sudan,2010,March,2
Italy,Sudan,2010,April,3
Italy,Sudan,2010,May,2
Italy,Sudan,2010,June,2
Italy,Sudan,2010,July,4
Italy,Sudan,2010,August,2
Italy,Sudan,2010,September,6
Italy,Sudan,2010,October,2
Italy,Sudan,2010,November,2
Italy,Sudan,2010,December,2
Italy,Sudan,2011,January,3
Italy,Sudan,2011,February,4
Italy,Sudan,2011,March,1
Italy,Sudan,2011,April,12
Italy,Sudan,2011,May,125
Italy,Sudan,2011,June,206
Italy,Sudan,2011,July,158
Italy,Sudan,2011,August,95
Italy,Sudan,2011,September,105
Italy,Sudan,2011,October,85
Italy,Sudan,2011,November,56
Italy,Sudan,2011,December,8
Italy,Sudan,2012,January,6
Italy,Sudan,2012,February,6
Italy,Sudan,2012,March,5
Italy,Sudan,2012,April,7
Italy,Sudan,2012,May,1
Italy,Sudan,2012,June,8
Italy,Sudan,2012,July,2
Italy,Sudan,2012,August,9
Italy,Sudan,2012,September,4
Italy,Sudan,2012,October,8
Italy,Sudan,2012,November,5
Italy,Sudan,2012,December,5
Italy,Sudan,2013,January,3
Italy,Sudan,2013,February,2
Italy,Sudan,2013,March,7
Italy,Sudan,2013,April,2
Italy,Sudan,2013,May,4
Italy,Sudan,2013,June,5
Italy,Sudan,2013,July,16
Italy,Sudan,2013,August,11
Italy,Sudan,2013,September,17
Italy,Sudan,2013,October,30
Italy,Sudan,2013,November,32
Italy,Sudan,2013,December,14
Italy,Sudan,2014,January,20
Italy,Sudan,2014,February,5
Italy,Sudan,2014,March,19
Italy,Sudan,2014,April,10
Italy,Sudan,2014,May,26
Italy,Sudan,2014,June,21
Italy,Sudan,2014,July,17
Italy,Sudan,2014,August,20
Italy,Sudan,2014,September,23
Italy,Sudan,2014,October,26
Italy,Sudan,2014,November,13
Italy,Sudan,2014,December,14
Italy,Sudan,2015,January,9
Italy,Sudan,2015,February,10
Italy,Sudan,2015,March,12
Italy,Sudan,2015,April,6
Italy,Sudan,2015,May,11
Italy,Sudan,2015,June,19
Italy,Sudan,2015,July,19
Italy,Sudan,2015,August,11
Italy,Sudan,2015,September,24
Italy,Sudan,2015,October,12
Italy,Sudan,2015,November,4
Italy,Sudan,2015,December,7
Italy,Sudan,2016,January,13
Italy,Sudan,2016,February,26
Italy,Sudan,2016,March,20
Italy,Sudan,2016,April,29
Italy,Sudan,2016,May,44
Italy,Sudan,2016,June,61
Italy,Sudan,2016,July,60
Italy,Sudan,2016,August,55
Italy,Sudan,2016,September,57
Italy,Sudan,2016,October,69
Italy,Sudan,2016,November,27
Italy,Sudan,2016,December,41
Italy,Sudan,2017,January,26
Italy,Sudan,2017,February,30
Italy,Sudan,2017,March,32
Italy,Sudan,2017,April,34
Italy,Sudan,2017,May,55
Italy,Sudan,2017,June,69
Italy,Sudan,2017,July,62
Italy,Sudan,2017,August,35
Italy,Sudan,2017,September,60
Italy,Sudan,2017,October,38
Italy,Sudan,2017,November,30
Italy,Sudan,2017,December,25
Italy,Sudan,2018,January,20
Italy,Sudan,2018,February,30
Italy,Sudan,2018,March,20
Italy,Sudan,2018,April,20
Italy,Sudan,2018,May,20
Italy,Sudan,2018,June,45
Italy,Sudan,2018,July,50
Italy,Sudan,2018,August,10
Italy,Syrian Arab Rep.,2008,January,2
Italy,Syrian Arab Rep.,2008,February,8
Italy,Syrian Arab Rep.,2008,March,4
Italy,Syrian Arab Rep.,2008,April,2
Italy,Syrian Arab Rep.,2008,May,2
Italy,Syrian Arab Rep.,2008,June,7
Italy,Syrian Arab Rep.,2008,August,2
Italy,Syrian Arab Rep.,2008,September,4
Italy,Syrian Arab Rep.,2008,October,4
Italy,Syrian Arab Rep.,2008,November,1
Italy,Syrian Arab Rep.,2009,January,5
Italy,Syrian Arab Rep.,2009,March,5
Italy,Syrian Arab Rep.,2009,April,25
Italy,Syrian Arab Rep.,2009,May,5
Italy,Syrian Arab Rep.,2009,June,15
Italy,Syrian Arab Rep.,2009,July,10
Italy,Syrian Arab Rep.,2009,September,20
Italy,Syrian Arab Rep.,2009,October,5
Italy,Syrian Arab Rep.,2009,November,5
Italy,Syrian Arab Rep.,2010,January,3
Italy,Syrian Arab Rep.,2010,February,2
Italy,Syrian Arab Rep.,2010,March,4
Italy,Syrian Arab Rep.,2010,May,1
Italy,Syrian Arab Rep.,2010,July,21
Italy,Syrian Arab Rep.,2010,August,2
Italy,Syrian Arab Rep.,2010,September,1
Italy,Syrian Arab Rep.,2010,October,1
Italy,Syrian Arab Rep.,2010,November,9
Italy,Syrian Arab Rep.,2010,December,4
Italy,Syrian Arab Rep.,2011,January,28
Italy,Syrian Arab Rep.,2011,February,4
Italy,Syrian Arab Rep.,2011,March,14
Italy,Syrian Arab Rep.,2011,April,37
Italy,Syrian Arab Rep.,2011,May,26
Italy,Syrian Arab Rep.,2011,June,34
Italy,Syrian Arab Rep.,2011,July,99
Italy,Syrian Arab Rep.,2011,August,173
Italy,Syrian Arab Rep.,2011,September,41
Italy,Syrian Arab Rep.,2011,October,26
Italy,Syrian Arab Rep.,2011,November,27
Italy,Syrian Arab Rep.,2011,December,32
Italy,Syrian Arab Rep.,2012,January,13
Italy,Syrian Arab Rep.,2012,February,11
Italy,Syrian Arab Rep.,2012,March,17
Italy,Syrian Arab Rep.,2012,April,8
Italy,Syrian Arab Rep.,2012,May,17
Italy,Syrian Arab Rep.,2012,June,15
Italy,Syrian Arab Rep.,2012,July,38
Italy,Syrian Arab Rep.,2012,August,25
Italy,Syrian Arab Rep.,2012,September,49
Italy,Syrian Arab Rep.,2012,October,35
Italy,Syrian Arab Rep.,2012,November,88
Italy,Syrian Arab Rep.,2012,December,38
Italy,Syrian Arab Rep.,2013,January,70
Italy,Syrian Arab Rep.,2013,February,27
Italy,Syrian Arab Rep.,2013,March,86
Italy,Syrian Arab Rep.,2013,April,38
Italy,Syrian Arab Rep.,2013,May,44
Italy,Syrian Arab Rep.,2013,June,54
Italy,Syrian Arab Rep.,2013,July,57
Italy,Syrian Arab Rep.,2013,August,43
Italy,Syrian Arab Rep.,2013,September,55
Italy,Syrian Arab Rep.,2013,October,101
Italy,Syrian Arab Rep.,2013,November,43
Italy,Syrian Arab Rep.,2013,December,16
Italy,Syrian Arab Rep.,2014,January,49
Italy,Syrian Arab Rep.,2014,February,35
Italy,Syrian Arab Rep.,2014,March,84
Italy,Syrian Arab Rep.,2014,April,35
Italy,Syrian Arab Rep.,2014,May,48
Italy,Syrian Arab Rep.,2014,June,39
Italy,Syrian Arab Rep.,2014,July,53
Italy,Syrian Arab Rep.,2014,August,28
Italy,Syrian Arab Rep.,2014,September,32
Italy,Syrian Arab Rep.,2014,October,46
Italy,Syrian Arab Rep.,2014,November,35
Italy,Syrian Arab Rep.,2014,December,20
Italy,Syrian Arab Rep.,2015,January,32
Italy,Syrian Arab Rep.,2015,February,25
Italy,Syrian Arab Rep.,2015,March,26
Italy,Syrian Arab Rep.,2015,April,36
Italy,Syrian Arab Rep.,2015,May,13
Italy,Syrian Arab Rep.,2015,June,24
Italy,Syrian Arab Rep.,2015,July,25
Italy,Syrian Arab Rep.,2015,August,15
Italy,Syrian Arab Rep.,2015,September,168
Italy,Syrian Arab Rep.,2015,October,66
Italy,Syrian Arab Rep.,2015,November,34
Italy,Syrian Arab Rep.,2015,December,42
Italy,Syrian Arab Rep.,2016,January,19
Italy,Syrian Arab Rep.,2016,February,26
Italy,Syrian Arab Rep.,2016,March,87
Italy,Syrian Arab Rep.,2016,April,200
Italy,Syrian Arab Rep.,2016,May,151
Italy,Syrian Arab Rep.,2016,June,315
Italy,Syrian Arab Rep.,2016,July,69
Italy,Syrian Arab Rep.,2016,August,22
Italy,Syrian Arab Rep.,2016,September,111
Italy,Syrian Arab Rep.,2016,October,11
Italy,Syrian Arab Rep.,2016,November,150
Italy,Syrian Arab Rep.,2016,December,68
Italy,Syrian Arab Rep.,2017,January,41
Italy,Syrian Arab Rep.,2017,February,73
Italy,Syrian Arab Rep.,2017,March,388
Italy,Syrian Arab Rep.,2017,April,131
Italy,Syrian Arab Rep.,2017,May,209
Italy,Syrian Arab Rep.,2017,June,288
Italy,Syrian Arab Rep.,2017,July,282
Italy,Syrian Arab Rep.,2017,August,115
Italy,Syrian Arab Rep.,2017,September,145
Italy,Syrian Arab Rep.,2017,October,26
Italy,Syrian Arab Rep.,2017,November,175
Italy,Syrian Arab Rep.,2017,December,15
Italy,Syrian Arab Rep.,2018,January,20
Italy,Syrian Arab Rep.,2018,February,40
Italy,Syrian Arab Rep.,2018,March,35
Italy,Syrian Arab Rep.,2018,April,35
Italy,Syrian Arab Rep.,2018,May,20
Italy,Syrian Arab Rep.,2018,June,20
Italy,Syrian Arab Rep.,2018,July,15
Italy,Syrian Arab Rep.,2018,August,5
Italy,Afghanistan,2008,January,215
Italy,Afghanistan,2008,February,105
Italy,Afghanistan,2008,March,184
Italy,Afghanistan,2008,April,173
Italy,Afghanistan,2008,May,215
Italy,Afghanistan,2008,June,185
Italy,Afghanistan,2008,July,126
Italy,Afghanistan,2008,August,214
Italy,Afghanistan,2008,September,135
Italy,Afghanistan,2008,October,150
Italy,Afghanistan,2008,November,165
Italy,Afghanistan,2008,December,138
Italy,Afghanistan,2009,January,90
Italy,Afghanistan,2009,February,60
Italy,Afghanistan,2009,March,55
Italy,Afghanistan,2009,April,60
Italy,Afghanistan,2009,May,45
Italy,Afghanistan,2009,June,35
Italy,Afghanistan,2009,July,25
Italy,Afghanistan,2009,August,20
Italy,Afghanistan,2009,September,50
Italy,Afghanistan,2009,October,95
Italy,Afghanistan,2009,November,65
Italy,Afghanistan,2009,December,20
Italy,Afghanistan,2010,January,67
Italy,Afghanistan,2010,February,48
Italy,Afghanistan,2010,March,70
Italy,Afghanistan,2010,April,60
Italy,Afghanistan,2010,May,78
Italy,Afghanistan,2010,June,61
Italy,Afghanistan,2010,July,65
Italy,Afghanistan,2010,August,74
Italy,Afghanistan,2010,September,66
Italy,Afghanistan,2010,October,73
Italy,Afghanistan,2010,November,92
Italy,Afghanistan,2010,December,119
Italy,Afghanistan,2011,January,152
Italy,Afghanistan,2011,February,110
Italy,Afghanistan,2011,March,202
Italy,Afghanistan,2011,April,104
Italy,Afghanistan,2011,May,139
Italy,Afghanistan,2011,June,75
Italy,Afghanistan,2011,July,92
Italy,Afghanistan,2011,August,97
Italy,Afghanistan,2011,September,143
Italy,Afghanistan,2011,October,81
Italy,Afghanistan,2011,November,126
Italy,Afghanistan,2011,December,108
Italy,Afghanistan,2012,January,145
Italy,Afghanistan,2012,February,86
Italy,Afghanistan,2012,March,150
Italy,Afghanistan,2012,April,55
Italy,Afghanistan,2012,May,88
Italy,Afghanistan,2012,June,55
Italy,Afghanistan,2012,July,134
Italy,Afghanistan,2012,August,130
Italy,Afghanistan,2012,September,139
Italy,Afghanistan,2012,October,182
Italy,Afghanistan,2012,November,189
Italy,Afghanistan,2012,December,142
Italy,Afghanistan,2013,January,173
Italy,Afghanistan,2013,February,153
Italy,Afghanistan,2013,March,133
Italy,Afghanistan,2013,April,174
Italy,Afghanistan,2013,May,193
Italy,Afghanistan,2013,June,144
Italy,Afghanistan,2013,July,158
Italy,Afghanistan,2013,August,83
Italy,Afghanistan,2013,September,161
Italy,Afghanistan,2013,October,207
Italy,Afghanistan,2013,November,177
Italy,Afghanistan,2013,December,293
Italy,Afghanistan,2014,January,325
Italy,Afghanistan,2014,February,264
Italy,Afghanistan,2014,March,231
Italy,Afghanistan,2014,April,172
Italy,Afghanistan,2014,May,201
Italy,Afghanistan,2014,June,276
Italy,Afghanistan,2014,July,212
Italy,Afghanistan,2014,August,177
Italy,Afghanistan,2014,September,288
Italy,Afghanistan,2014,October,355
Italy,Afghanistan,2014,November,331
Italy,Afghanistan,2014,December,272
Italy,Afghanistan,2015,January,289
Italy,Afghanistan,2015,February,406
Italy,Afghanistan,2015,March,294
Italy,Afghanistan,2015,April,244
Italy,Afghanistan,2015,May,230
