,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths
2965,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,May,8.0,64
2966,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,June,2.0,64
2967,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,July,3.0,64
2968,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,August,11.0,64
2969,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,September,3.0,64
2970,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,October,3.0,64
2971,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,November,1.0,64
2972,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,December,2.0,64
2973,Italy,Myanmar,7.0,4.0,1.0,6.0,2008.0,February,3.0,64
2974,Italy,Myanmar,7.0,4.0,1.0,6.0,2008.0,March,2.0,64
2975,Italy,Myanmar,7.0,4.0,1.0,6.0,2008.0,May,3.0,64
2976,Italy,Myanmar,7.0,4.0,1.0,6.0,2008.0,June,1.0,64
2977,Italy,Myanmar,7.0,4.0,1.0,6.0,2008.0,July,2.0,64
2978,Italy,Myanmar,7.0,4.0,1.0,6.0,2008.0,November,2.0,64
2979,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,January,16.0,64
2980,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,February,15.0,64
2981,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,March,16.0,64
2982,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,April,19.0,64
2983,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,May,8.0,64
2984,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,June,11.0,64
2985,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,July,30.0,64
2986,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,August,21.0,64
2987,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,September,18.0,64
2988,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,October,30.0,64
2989,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,November,20.0,64
2990,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,December,11.0,64
2991,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,January,14.0,64
2992,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,February,18.0,64
2993,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,March,13.0,64
2994,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,April,11.0,64
2995,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,May,19.0,64
2996,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,June,7.0,64
2997,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,July,9.0,64
2998,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,August,5.0,64
2999,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,September,11.0,64
3000,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,October,5.0,64
3001,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,November,10.0,64
3002,USA,Myanmar,360.0,170.0,85.0,286.0,2008.0,December,8.0,64
3003,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,January,1.0,190
3004,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,March,1.0,190
3005,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,June,1.0,190
3006,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,August,3.0,190
3007,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,September,1.0,190
3008,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,November,2.0,190
3009,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,December,1.0,190
3010,France,Myanmar,39.0,18.0,10.0,29.0,2009.0,January,3.0,190
3011,France,Myanmar,39.0,18.0,10.0,29.0,2009.0,February,2.0,190
3012,France,Myanmar,39.0,18.0,10.0,29.0,2009.0,March,5.0,190
3013,France,Myanmar,39.0,18.0,10.0,29.0,2009.0,April,3.0,190
3014,France,Myanmar,39.0,18.0,10.0,29.0,2009.0,May,1.0,190
3015,France,Myanmar,39.0,18.0,10.0,29.0,2009.0,June,3.0,190
3016,France,Myanmar,39.0,18.0,10.0,29.0,2009.0,July,2.0,190
3017,France,Myanmar,39.0,18.0,10.0,29.0,2009.0,August,2.0,190
3018,France,Myanmar,39.0,18.0,10.0,29.0,2009.0,September,5.0,190
3019,France,Myanmar,39.0,18.0,10.0,29.0,2009.0,October,3.0,190
3020,France,Myanmar,39.0,18.0,10.0,29.0,2009.0,November,1.0,190
3021,France,Myanmar,39.0,18.0,10.0,29.0,2009.0,December,5.0,190
3022,UK,Myanmar,223.0,113.0,107.0,235.0,2009.0,January,14.0,190
3023,UK,Myanmar,223.0,113.0,107.0,235.0,2009.0,February,8.0,190
3024,UK,Myanmar,223.0,113.0,107.0,235.0,2009.0,March,15.0,190
3025,UK,Myanmar,223.0,113.0,107.0,235.0,2009.0,April,22.0,190
3026,UK,Myanmar,223.0,113.0,107.0,235.0,2009.0,May,11.0,190
3027,UK,Myanmar,223.0,113.0,107.0,235.0,2009.0,June,18.0,190
3028,UK,Myanmar,223.0,113.0,107.0,235.0,2009.0,July,30.0,190
3029,UK,Myanmar,223.0,113.0,107.0,235.0,2009.0,August,27.0,190
3030,UK,Myanmar,223.0,113.0,107.0,235.0,2009.0,September,14.0,190
3031,UK,Myanmar,223.0,113.0,107.0,235.0,2009.0,October,26.0,190
3032,UK,Myanmar,223.0,113.0,107.0,235.0,2009.0,November,21.0,190
3033,UK,Myanmar,223.0,113.0,107.0,235.0,2009.0,December,17.0,190
3034,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,January,4.0,190
3035,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,February,2.0,190
3036,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,March,18.0,190
3037,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,April,9.0,190
3038,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,May,4.0,190
3039,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,June,1.0,190
3040,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,July,5.0,190
3041,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,August,1.0,190
3042,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,September,3.0,190
3043,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,October,9.0,190
3044,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,November,3.0,190
3045,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,December,6.0,190
3046,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,January,17.0,190
3047,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,February,12.0,190
3048,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,March,25.0,190
3049,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,April,19.0,190
3050,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,May,13.0,190
3051,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,June,21.0,190
3052,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,July,14.0,190
3053,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,August,18.0,190
3054,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,September,18.0,190
3055,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,October,21.0,190
3056,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,November,13.0,190
3057,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,December,16.0,190
3058,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,January,4.0,190
3059,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,February,6.0,190
3060,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,March,4.0,190
3061,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,April,10.0,190
3062,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,May,10.0,190
3063,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,June,5.0,190
3064,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,July,5.0,190
3065,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,August,2.0,190
3066,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,September,8.0,190
3067,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,October,2.0,190
3068,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,November,3.0,190
3069,USA,Myanmar,288.0,273.0,34.0,437.0,2009.0,December,6.0,190
3070,Canada,Myanmar,9.0,4.0,2.0,6.0,2010.0,June,2.0,157
3071,Canada,Myanmar,9.0,4.0,2.0,6.0,2010.0,July,1.0,157
3072,Canada,Myanmar,9.0,4.0,2.0,6.0,2010.0,September,1.0,157
3073,Canada,Myanmar,9.0,4.0,2.0,6.0,2010.0,October,4.0,157
3074,Canada,Myanmar,9.0,4.0,2.0,6.0,2010.0,December,2.0,157
3075,France,Myanmar,91.0,12.0,17.0,29.0,2010.0,January,5.0,157
3076,France,Myanmar,91.0,12.0,17.0,29.0,2010.0,February,4.0,157
3077,France,Myanmar,91.0,12.0,17.0,29.0,2010.0,March,9.0,157
3078,France,Myanmar,91.0,12.0,17.0,29.0,2010.0,April,4.0,157
3079,France,Myanmar,91.0,12.0,17.0,29.0,2010.0,May,14.0,157
3080,France,Myanmar,91.0,12.0,17.0,29.0,2010.0,June,9.0,157
3081,France,Myanmar,91.0,12.0,17.0,29.0,2010.0,July,4.0,157
3082,France,Myanmar,91.0,12.0,17.0,29.0,2010.0,August,7.0,157
3083,France,Myanmar,91.0,12.0,17.0,29.0,2010.0,September,3.0,157
3084,France,Myanmar,91.0,12.0,17.0,29.0,2010.0,October,9.0,157
3085,France,Myanmar,91.0,12.0,17.0,29.0,2010.0,November,7.0,157
3086,France,Myanmar,91.0,12.0,17.0,29.0,2010.0,December,10.0,157
3087,UK,Myanmar,291.0,106.0,204.0,314.0,2010.0,January,24.0,157
3088,UK,Myanmar,291.0,106.0,204.0,314.0,2010.0,February,17.0,157
3089,UK,Myanmar,291.0,106.0,204.0,314.0,2010.0,March,34.0,157
3090,UK,Myanmar,291.0,106.0,204.0,314.0,2010.0,April,24.0,157
3091,UK,Myanmar,291.0,106.0,204.0,314.0,2010.0,May,16.0,157
3092,UK,Myanmar,291.0,106.0,204.0,314.0,2010.0,June,27.0,157
3093,UK,Myanmar,291.0,106.0,204.0,314.0,2010.0,July,15.0,157
3094,UK,Myanmar,291.0,106.0,204.0,314.0,2010.0,August,23.0,157
3095,UK,Myanmar,291.0,106.0,204.0,314.0,2010.0,September,20.0,157
3096,UK,Myanmar,291.0,106.0,204.0,314.0,2010.0,October,19.0,157
3097,UK,Myanmar,291.0,106.0,204.0,314.0,2010.0,November,43.0,157
3098,UK,Myanmar,291.0,106.0,204.0,314.0,2010.0,December,16.0,157
3099,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,January,9.0,157
3100,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,March,2.0,157
3101,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,April,2.0,157
3102,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,May,5.0,157
3103,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,June,2.0,157
3104,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,July,8.0,157
3105,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,August,15.0,157
3106,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,September,23.0,157
3107,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,October,10.0,157
3108,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,November,15.0,157
3109,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,December,5.0,157
3110,Italy,Myanmar,6.0,6.0,1.0,7.0,2010.0,February,4.0,157
3111,Italy,Myanmar,6.0,6.0,1.0,7.0,2010.0,May,1.0,157
3112,Italy,Myanmar,6.0,6.0,1.0,7.0,2010.0,November,1.0,157
3113,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,January,18.0,157
3114,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,February,7.0,157
3115,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,March,21.0,157
3116,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,April,10.0,157
3117,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,May,11.0,157
3118,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,June,20.0,157
3119,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,July,27.0,157
3120,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,August,26.0,157
3121,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,September,13.0,157
3122,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,October,13.0,157
3123,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,November,17.0,157
3124,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,December,17.0,157
3125,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,January,7.0,157
3126,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,February,1.0,157
3127,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,March,2.0,157
3128,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,April,8.0,157
3129,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,May,3.0,157
3130,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,June,3.0,157
3131,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,July,4.0,157
3132,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,August,1.0,157
3133,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,September,3.0,157
3134,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,October,1.0,157
3135,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,November,1.0,157
3136,USA,Myanmar,240.0,218.0,32.0,364.0,2010.0,December,5.0,157
3137,Canada,Myanmar,7.0,12.0,4.0,17.0,2011.0,January,1.0,713
3138,Canada,Myanmar,7.0,12.0,4.0,17.0,2011.0,August,1.0,713
3139,Canada,Myanmar,7.0,12.0,4.0,17.0,2011.0,November,5.0,713
3140,France,Myanmar,98.0,6.0,85.0,91.0,2011.0,January,4.0,713
3141,France,Myanmar,98.0,6.0,85.0,91.0,2011.0,February,7.0,713
3142,France,Myanmar,98.0,6.0,85.0,91.0,2011.0,March,6.0,713
3143,France,Myanmar,98.0,6.0,85.0,91.0,2011.0,April,5.0,713
3144,France,Myanmar,98.0,6.0,85.0,91.0,2011.0,May,5.0,713
3145,France,Myanmar,98.0,6.0,85.0,91.0,2011.0,June,8.0,713
3146,France,Myanmar,98.0,6.0,85.0,91.0,2011.0,July,7.0,713
3147,France,Myanmar,98.0,6.0,85.0,91.0,2011.0,August,11.0,713
3148,France,Myanmar,98.0,6.0,85.0,91.0,2011.0,September,6.0,713
3149,France,Myanmar,98.0,6.0,85.0,91.0,2011.0,October,8.0,713
3150,France,Myanmar,98.0,6.0,85.0,91.0,2011.0,November,10.0,713
3151,France,Myanmar,98.0,6.0,85.0,91.0,2011.0,December,13.0,713
3152,UK,Myanmar,279.0,162.0,115.0,287.0,2011.0,January,21.0,713
3153,UK,Myanmar,279.0,162.0,115.0,287.0,2011.0,February,19.0,713
3154,UK,Myanmar,279.0,162.0,115.0,287.0,2011.0,March,5.0,713
3155,UK,Myanmar,279.0,162.0,115.0,287.0,2011.0,April,15.0,713
3156,UK,Myanmar,279.0,162.0,115.0,287.0,2011.0,May,15.0,713
3157,UK,Myanmar,279.0,162.0,115.0,287.0,2011.0,June,12.0,713
3158,UK,Myanmar,279.0,162.0,115.0,287.0,2011.0,July,22.0,713
3159,UK,Myanmar,279.0,162.0,115.0,287.0,2011.0,August,8.0,713
3160,UK,Myanmar,279.0,162.0,115.0,287.0,2011.0,September,23.0,713
3161,UK,Myanmar,279.0,162.0,115.0,287.0,2011.0,October,11.0,713
3162,UK,Myanmar,279.0,162.0,115.0,287.0,2011.0,November,27.0,713
3163,UK,Myanmar,279.0,162.0,115.0,287.0,2011.0,December,15.0,713
3164,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,August,3.0,713
3165,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,September,7.0,713
3166,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,October,4.0,713
3167,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,November,13.0,713
3168,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,December,9.0,713
3169,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,January,9.0,713
3170,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,February,13.0,713
3171,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,March,5.0,713
3172,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,April,3.0,713
3173,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,May,7.0,713
3174,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,June,4.0,713
3175,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,July,12.0,713
3176,Italy,Myanmar,2.0,1.0,1.0,2.0,2011.0,September,1.0,713
3177,Italy,Myanmar,2.0,1.0,1.0,2.0,2011.0,December,1.0,713
3178,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,January,16.0,713
3179,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,February,14.0,713
3180,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,March,14.0,713
3181,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,April,17.0,713
3182,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,May,20.0,713
3183,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,June,20.0,713
3184,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,July,24.0,713
3185,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,August,28.0,713
3186,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,September,13.0,713
3187,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,October,15.0,713
3188,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,November,13.0,713
3189,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,December,23.0,713
3190,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,January,4.0,713
3191,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,February,2.0,713
3192,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,March,4.0,713
3193,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,May,4.0,713
3194,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,June,1.0,713
3195,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,July,1.0,713
3196,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,August,3.0,713
3197,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,October,4.0,713
3198,USA,Myanmar,246.0,211.0,35.0,336.0,2011.0,November,4.0,713
3199,Canada,Myanmar,4.0,0.0,2.0,2.0,2012.0,December,2.0,702
3200,France,Myanmar,771.0,18.0,216.0,234.0,2012.0,January,11.0,702
3201,France,Myanmar,771.0,18.0,216.0,234.0,2012.0,February,15.0,702
3202,France,Myanmar,771.0,18.0,216.0,234.0,2012.0,March,54.0,702
3203,France,Myanmar,771.0,18.0,216.0,234.0,2012.0,April,67.0,702
3204,France,Myanmar,771.0,18.0,216.0,234.0,2012.0,May,30.0,702
3205,France,Myanmar,771.0,18.0,216.0,234.0,2012.0,June,32.0,702
3206,France,Myanmar,771.0,18.0,216.0,234.0,2012.0,July,43.0,702
3207,France,Myanmar,771.0,18.0,216.0,234.0,2012.0,August,58.0,702
3208,France,Myanmar,771.0,18.0,216.0,234.0,2012.0,September,70.0,702
3209,France,Myanmar,771.0,18.0,216.0,234.0,2012.0,October,71.0,702
3210,France,Myanmar,771.0,18.0,216.0,234.0,2012.0,November,62.0,702
3211,France,Myanmar,771.0,18.0,216.0,234.0,2012.0,December,88.0,702
3212,UK,Myanmar,109.0,74.0,44.0,124.0,2012.0,January,12.0,702
3213,UK,Myanmar,109.0,74.0,44.0,124.0,2012.0,February,3.0,702
3214,UK,Myanmar,109.0,74.0,44.0,124.0,2012.0,March,6.0,702
3215,UK,Myanmar,109.0,74.0,44.0,124.0,2012.0,April,8.0,702
3216,UK,Myanmar,109.0,74.0,44.0,124.0,2012.0,May,6.0,702
3217,UK,Myanmar,109.0,74.0,44.0,124.0,2012.0,June,3.0,702
3218,UK,Myanmar,109.0,74.0,44.0,124.0,2012.0,July,5.0,702
3219,UK,Myanmar,109.0,74.0,44.0,124.0,2012.0,August,6.0,702
3220,UK,Myanmar,109.0,74.0,44.0,124.0,2012.0,September,7.0,702
3221,UK,Myanmar,109.0,74.0,44.0,124.0,2012.0,October,11.0,702
3222,UK,Myanmar,109.0,74.0,44.0,124.0,2012.0,November,5.0,702
3223,UK,Myanmar,109.0,74.0,44.0,124.0,2012.0,December,7.0,702
3224,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,January,1.0,702
3225,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,February,6.0,702
3226,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,April,3.0,702
3227,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,May,1.0,702
3228,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,June,3.0,702
3229,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,July,1.0,702
3230,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,August,4.0,702
3231,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,September,2.0,702
3232,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,October,4.0,702
3233,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,November,9.0,702
3234,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,December,9.0,702
3235,Italy,Myanmar,4.0,0.0,0.0,0.0,2012.0,April,1.0,702
3236,Italy,Myanmar,4.0,0.0,0.0,0.0,2012.0,May,1.0,702
3237,Italy,Myanmar,4.0,0.0,0.0,0.0,2012.0,October,2.0,702
3238,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,January,5.0,702
3239,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,February,13.0,702
3240,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,March,16.0,702
3241,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,April,9.0,702
3242,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,May,6.0,702
3243,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,June,8.0,702
3244,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,July,9.0,702
3245,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,August,8.0,702
3246,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,September,7.0,702
3247,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,October,6.0,702
3248,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,November,5.0,702
3249,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,December,7.0,702
3250,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,January,4.0,702
3251,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,February,2.0,702
3252,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,March,4.0,702
3253,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,April,3.0,702
3254,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,May,2.0,702
3255,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,June,3.0,702
3256,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,July,4.0,702
3257,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,August,4.0,702
3258,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,September,5.0,702
3259,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,October,2.0,702
3260,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,November,1.0,702
3261,USA,Myanmar,136.0,127.0,26.0,240.0,2012.0,December,3.0,702
3262,Canada,Myanmar,4.0,0.0,6.0,7.0,2014.0,July,1.0,187
3263,Canada,Myanmar,4.0,0.0,6.0,7.0,2014.0,October,1.0,187
3264,Canada,Myanmar,4.0,0.0,6.0,7.0,2014.0,December,3.0,187
3265,France,Myanmar,255.0,46.0,496.0,591.0,2014.0,January,2.0,187
3266,France,Myanmar,255.0,46.0,496.0,591.0,2014.0,February,6.0,187
3267,France,Myanmar,255.0,46.0,496.0,591.0,2014.0,March,5.0,187
3268,France,Myanmar,255.0,46.0,496.0,591.0,2014.0,April,2.0,187
3269,France,Myanmar,255.0,46.0,496.0,591.0,2014.0,May,1.0,187
3270,France,Myanmar,255.0,46.0,496.0,591.0,2014.0,June,1.0,187
3271,France,Myanmar,255.0,46.0,496.0,591.0,2014.0,July,5.0,187
3272,France,Myanmar,255.0,46.0,496.0,591.0,2014.0,August,1.0,187
3273,France,Myanmar,255.0,46.0,496.0,591.0,2014.0,September,4.0,187
3274,UK,Myanmar,198.0,50.0,54.0,109.0,2014.0,January,9.0,187
3275,UK,Myanmar,198.0,50.0,54.0,109.0,2014.0,February,23.0,187
3276,UK,Myanmar,198.0,50.0,54.0,109.0,2014.0,March,21.0,187
3277,UK,Myanmar,198.0,50.0,54.0,109.0,2014.0,April,11.0,187
3278,UK,Myanmar,198.0,50.0,54.0,109.0,2014.0,May,10.0,187
3279,UK,Myanmar,198.0,50.0,54.0,109.0,2014.0,June,10.0,187
3280,UK,Myanmar,198.0,50.0,54.0,109.0,2014.0,July,15.0,187
3281,UK,Myanmar,198.0,50.0,54.0,109.0,2014.0,August,8.0,187
3282,UK,Myanmar,198.0,50.0,54.0,109.0,2014.0,September,7.0,187
3283,UK,Myanmar,198.0,50.0,54.0,109.0,2014.0,October,15.0,187
3284,UK,Myanmar,198.0,50.0,54.0,109.0,2014.0,November,13.0,187
3285,UK,Myanmar,198.0,50.0,54.0,109.0,2014.0,December,16.0,187
3286,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,January,5.0,187
3287,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,February,8.0,187
3288,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,March,11.0,187
3289,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,April,6.0,187
3290,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,May,3.0,187
3291,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,June,7.0,187
3292,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,July,6.0,187
3293,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,August,5.0,187
3294,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,September,3.0,187
3295,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,October,3.0,187
3296,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,November,3.0,187
3297,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,December,2.0,187
3298,Italy,Myanmar,6.0,3.0,0.0,4.0,2014.0,January,1.0,187
3299,Italy,Myanmar,6.0,3.0,0.0,4.0,2014.0,May,1.0,187
3300,Italy,Myanmar,6.0,3.0,0.0,4.0,2014.0,October,1.0,187
3301,Italy,Myanmar,6.0,3.0,0.0,4.0,2014.0,November,2.0,187
3302,Italy,Myanmar,6.0,3.0,0.0,4.0,2014.0,December,1.0,187
3303,USA,Myanmar,137.0,69.0,13.0,129.0,2014.0,January,8.0,187
